Date,Zip,HomeIndex
5/31/2020,85737,334624
6/30/2020,85737,336034
7/31/2020,85737,337403
8/31/2020,85737,340906
9/30/2020,85737,344493
10/31/2020,85737,348257
11/30/2020,85737,352362
12/31/2020,85737,357251
1/31/2021,85737,362761
2/28/2021,85737,368040
3/31/2021,85737,372323
4/30/2021,85737,377294
5/31/2021,85737,385348
6/30/2021,85737,398494
7/31/2021,85737,411478
8/31/2021,85737,422071
9/30/2021,85737,429185
10/31/2021,85737,436037
11/30/2021,85737,443406
12/31/2021,85737,448147
1/31/2022,85737,455587
2/28/2022,85737,462275
3/31/2022,85737,472324
4/30/2022,85737,480135
5/31/2022,85737,486614
6/30/2022,85737,492281
7/31/2022,85737,494059
1/31/2000,85629,147039
2/29/2000,85629,147192
3/31/2000,85629,147222
4/30/2000,85629,147121
5/31/2000,85629,147052
6/30/2000,85629,147095
7/31/2000,85629,148002
8/31/2000,85629,148646
9/30/2000,85629,149347
10/31/2000,85629,149573
11/30/2000,85629,150351
12/31/2000,85629,151187
1/31/2001,85629,151991
2/28/2001,85629,152195
3/31/2001,85629,152763
4/30/2001,85629,153556
5/31/2001,85629,154547
6/30/2001,85629,155167
7/31/2001,85629,155725
8/31/2001,85629,156324
9/30/2001,85629,156780
10/31/2001,85629,157430
11/30/2001,85629,157876
12/31/2001,85629,158647
1/31/2002,85629,159137
2/28/2002,85629,159775
3/31/2002,85629,160758
4/30/2002,85629,161361
5/31/2002,85629,161797
6/30/2002,85629,161418
7/31/2002,85629,161374
8/31/2002,85629,161905
9/30/2002,85629,162669
10/31/2002,85629,164184
11/30/2002,85629,165481
12/31/2002,85629,166859
1/31/2003,85629,167727
2/28/2003,85629,169002
3/31/2003,85629,170283
4/30/2003,85629,171491
5/31/2003,85629,172402
6/30/2003,85629,173480
7/31/2003,85629,174852
8/31/2003,85629,176252
9/30/2003,85629,177386
10/31/2003,85629,178142
11/30/2003,85629,178413
12/31/2003,85629,178957
1/31/2004,85629,179614
2/29/2004,85629,180976
3/31/2004,85629,182274
4/30/2004,85629,183775
5/31/2004,85629,185147
6/30/2004,85629,187236
7/31/2004,85629,189024
8/31/2004,85629,191308
9/30/2004,85629,193872
10/31/2004,85629,197080
11/30/2004,85629,199875
12/31/2004,85629,202515
1/31/2005,85629,205229
2/28/2005,85629,208734
3/31/2005,85629,212772
4/30/2005,85629,218498
5/31/2005,85629,225979
6/30/2005,85629,233949
7/31/2005,85629,243530
8/31/2005,85629,250613
9/30/2005,85629,257073
10/31/2005,85629,261419
11/30/2005,85629,265018
12/31/2005,85629,267817
1/31/2006,85629,267210
2/28/2006,85629,269587
3/31/2006,85629,274300
4/30/2006,85629,278647
5/31/2006,85629,281210
6/30/2006,85629,280564
7/31/2006,85629,280197
8/31/2006,85629,280595
9/30/2006,85629,280108
10/31/2006,85629,278064
11/30/2006,85629,276252
12/31/2006,85629,274021
1/31/2007,85629,273514
2/28/2007,85629,271488
3/31/2007,85629,270712
4/30/2007,85629,270492
5/31/2007,85629,269075
6/30/2007,85629,266678
7/31/2007,85629,263478
8/31/2007,85629,260136
9/30/2007,85629,255773
10/31/2007,85629,252653
11/30/2007,85629,248471
12/31/2007,85629,246774
1/31/2008,85629,244114
2/29/2008,85629,240184
3/31/2008,85629,234746
4/30/2008,85629,229259
5/31/2008,85629,226530
6/30/2008,85629,222788
7/31/2008,85629,219160
8/31/2008,85629,214786
9/30/2008,85629,211487
10/31/2008,85629,208077
11/30/2008,85629,205149
12/31/2008,85629,203096
1/31/2009,85629,201445
2/28/2009,85629,200609
3/31/2009,85629,198115
4/30/2009,85629,196037
5/31/2009,85629,193007
6/30/2009,85629,190470
7/31/2009,85629,188054
8/31/2009,85629,185926
9/30/2009,85629,185222
10/31/2009,85629,185072
11/30/2009,85629,184577
12/31/2009,85629,184157
1/31/2010,85629,182863
2/28/2010,85629,182121
3/31/2010,85629,181842
4/30/2010,85629,182079
5/31/2010,85629,181415
6/30/2010,85629,179511
7/31/2010,85629,177315
8/31/2010,85629,176017
9/30/2010,85629,174514
10/31/2010,85629,171523
11/30/2010,85629,168625
12/31/2010,85629,166260
1/31/2011,85629,165865
2/28/2011,85629,163524
3/31/2011,85629,160702
4/30/2011,85629,157041
5/31/2011,85629,154427
6/30/2011,85629,152024
7/31/2011,85629,149225
8/31/2011,85629,146909
9/30/2011,85629,144656
10/31/2011,85629,143677
11/30/2011,85629,143373
12/31/2011,85629,143068
1/31/2012,85629,143467
2/29/2012,85629,144827
3/31/2012,85629,146516
4/30/2012,85629,147182
5/31/2012,85629,146920
6/30/2012,85629,147932
7/31/2012,85629,150054
8/31/2012,85629,152782
9/30/2012,85629,155251
10/31/2012,85629,156596
11/30/2012,85629,157863
12/31/2012,85629,158336
1/31/2013,85629,159692
2/28/2013,85629,160057
3/31/2013,85629,161082
4/30/2013,85629,162567
5/31/2013,85629,164999
6/30/2013,85629,167101
7/31/2013,85629,168580
8/31/2013,85629,169965
9/30/2013,85629,171822
10/31/2013,85629,173609
11/30/2013,85629,174778
12/31/2013,85629,175768
1/31/2014,85629,176867
2/28/2014,85629,178891
3/31/2014,85629,179321
4/30/2014,85629,179625
5/31/2014,85629,179210
6/30/2014,85629,179663
7/31/2014,85629,179891
8/31/2014,85629,180004
9/30/2014,85629,179765
10/31/2014,85629,179262
11/30/2014,85629,179116
12/31/2014,85629,178504
1/31/2015,85629,178112
2/28/2015,85629,177411
3/31/2015,85629,177938
4/30/2015,85629,178512
5/31/2015,85629,178976
6/30/2015,85629,179271
7/31/2015,85629,178780
8/31/2015,85629,178260
9/30/2015,85629,178071
10/31/2015,85629,178184
11/30/2015,85629,178127
12/31/2015,85629,178110
1/31/2016,85629,178312
2/29/2016,85629,178965
3/31/2016,85629,179821
4/30/2016,85629,180604
5/31/2016,85629,181680
6/30/2016,85629,182088
7/31/2016,85629,183360
8/31/2016,85629,184233
9/30/2016,85629,184841
10/31/2016,85629,185033
11/30/2016,85629,185689
12/31/2016,85629,186565
1/31/2017,85629,187564
2/28/2017,85629,188388
3/31/2017,85629,189244
4/30/2017,85629,189859
5/31/2017,85629,190564
6/30/2017,85629,191867
7/31/2017,85629,192733
8/31/2017,85629,193723
9/30/2017,85629,194496
10/31/2017,85629,195510
11/30/2017,85629,196510
12/31/2017,85629,197946
1/31/2018,85629,198937
2/28/2018,85629,200307
3/31/2018,85629,201356
4/30/2018,85629,203088
5/31/2018,85629,204354
6/30/2018,85629,205463
7/31/2018,85629,206484
8/31/2018,85629,207599
9/30/2018,85629,209324
10/31/2018,85629,211154
11/30/2018,85629,212657
12/31/2018,85629,212964
1/31/2019,85629,213744
2/28/2019,85629,214719
3/31/2019,85629,215597
4/30/2019,85629,216300
5/31/2019,85629,216902
6/30/2019,85629,217900
7/31/2019,85629,218848
8/31/2019,85629,219813
9/30/2019,85629,220891
10/31/2019,85629,221684
11/30/2019,85629,223151
12/31/2019,85629,225455
1/31/2020,85629,226563
2/29/2020,85629,227414
3/31/2020,85629,228027
4/30/2020,85629,230690
5/31/2020,85629,231964
6/30/2020,85629,233297
7/31/2020,85629,234380
8/31/2020,85629,236841
9/30/2020,85629,239769
10/31/2020,85629,242708
11/30/2020,85629,246758
12/31/2020,85629,250912
1/31/2021,85629,255740
2/28/2021,85629,259913
3/31/2021,85629,263075
4/30/2021,85629,266178
5/31/2021,85629,271137
6/30/2021,85629,279746
7/31/2021,85629,288713
8/31/2021,85629,296573
9/30/2021,85629,301961
10/31/2021,85629,307133
11/30/2021,85629,311629
12/31/2021,85629,314940
1/31/2022,85629,319720
2/28/2022,85629,324730
3/31/2022,85629,331428
4/30/2022,85629,337155
5/31/2022,85629,342878
6/30/2022,85629,348052
7/31/2022,85629,349884
1/31/2000,85641,158794
2/29/2000,85641,159064
3/31/2000,85641,159948
4/30/2000,85641,160908
5/31/2000,85641,162197
6/30/2000,85641,163309
7/31/2000,85641,164581
8/31/2000,85641,165914
9/30/2000,85641,166782
10/31/2000,85641,168103
11/30/2000,85641,168897
12/31/2000,85641,169855
1/31/2001,85641,170767
2/28/2001,85641,171942
3/31/2001,85641,171268
4/30/2001,85641,170469
5/31/2001,85641,171273
6/30/2001,85641,173730
7/31/2001,85641,175817
8/31/2001,85641,176409
9/30/2001,85641,177489
10/31/2001,85641,179017
11/30/2001,85641,179899
12/31/2001,85641,180313
1/31/2002,85641,180227
2/28/2002,85641,180668
3/31/2002,85641,181212
4/30/2002,85641,182161
5/31/2002,85641,182860
6/30/2002,85641,183468
7/31/2002,85641,184299
8/31/2002,85641,185509
9/30/2002,85641,186511
10/31/2002,85641,187484
11/30/2002,85641,188191
12/31/2002,85641,189161
1/31/2003,85641,190058
2/28/2003,85641,191204
3/31/2003,85641,192936
4/30/2003,85641,194940
5/31/2003,85641,197016
6/30/2003,85641,198796
7/31/2003,85641,200609
8/31/2003,85641,201847
9/30/2003,85641,202788
10/31/2003,85641,203340
11/30/2003,85641,204027
12/31/2003,85641,204886
1/31/2004,85641,205929
2/29/2004,85641,207663
3/31/2004,85641,209290
4/30/2004,85641,210962
5/31/2004,85641,213059
6/30/2004,85641,216199
7/31/2004,85641,218991
8/31/2004,85641,221416
9/30/2004,85641,223291
10/31/2004,85641,225544
11/30/2004,85641,227573
12/31/2004,85641,229482
1/31/2005,85641,231703
2/28/2005,85641,234960
3/31/2005,85641,239514
4/30/2005,85641,246193
5/31/2005,85641,254276
6/30/2005,85641,263082
7/31/2005,85641,273676
8/31/2005,85641,281351
9/30/2005,85641,288539
10/31/2005,85641,292700
11/30/2005,85641,296832
12/31/2005,85641,300021
1/31/2006,85641,299570
2/28/2006,85641,301825
3/31/2006,85641,306737
4/30/2006,85641,312207
5/31/2006,85641,316216
6/30/2006,85641,316363
7/31/2006,85641,316411
8/31/2006,85641,316728
9/30/2006,85641,316594
10/31/2006,85641,315019
11/30/2006,85641,314646
12/31/2006,85641,313846
1/31/2007,85641,314837
2/28/2007,85641,313977
3/31/2007,85641,314399
4/30/2007,85641,315413
5/31/2007,85641,314859
6/30/2007,85641,313375
7/31/2007,85641,311816
8/31/2007,85641,310296
9/30/2007,85641,307139
10/31/2007,85641,304705
11/30/2007,85641,301094
12/31/2007,85641,300253
1/31/2008,85641,297607
2/29/2008,85641,293783
3/31/2008,85641,288654
4/30/2008,85641,284450
5/31/2008,85641,282682
6/30/2008,85641,280026
7/31/2008,85641,277566
8/31/2008,85641,274175
9/30/2008,85641,271385
10/31/2008,85641,267546
11/30/2008,85641,265035
12/31/2008,85641,261986
1/31/2009,85641,260032
2/28/2009,85641,258026
3/31/2009,85641,255235
4/30/2009,85641,252543
5/31/2009,85641,249219
6/30/2009,85641,246388
7/31/2009,85641,243775
8/31/2009,85641,241341
9/30/2009,85641,239313
10/31/2009,85641,238322
11/30/2009,85641,237380
12/31/2009,85641,236866
1/31/2010,85641,233607
2/28/2010,85641,231053
3/31/2010,85641,229881
4/30/2010,85641,230585
5/31/2010,85641,229505
6/30/2010,85641,227846
7/31/2010,85641,225154
8/31/2010,85641,224251
9/30/2010,85641,222172
10/31/2010,85641,219363
11/30/2010,85641,215829
12/31/2010,85641,213515
1/31/2011,85641,211958
2/28/2011,85641,208551
3/31/2011,85641,204168
4/30/2011,85641,200075
5/31/2011,85641,196737
6/30/2011,85641,193799
7/31/2011,85641,190228
8/31/2011,85641,187489
9/30/2011,85641,185647
10/31/2011,85641,185082
11/30/2011,85641,184889
12/31/2011,85641,183918
1/31/2012,85641,184090
2/29/2012,85641,185671
3/31/2012,85641,187879
4/30/2012,85641,189124
5/31/2012,85641,189610
6/30/2012,85641,191153
7/31/2012,85641,192996
8/31/2012,85641,194939
9/30/2012,85641,196298
10/31/2012,85641,197403
11/30/2012,85641,198636
12/31/2012,85641,199812
1/31/2013,85641,201537
2/28/2013,85641,201989
3/31/2013,85641,202312
4/30/2013,85641,202889
5/31/2013,85641,204841
6/30/2013,85641,207169
7/31/2013,85641,208803
8/31/2013,85641,210427
9/30/2013,85641,212540
10/31/2013,85641,214546
11/30/2013,85641,215807
12/31/2013,85641,217149
1/31/2014,85641,218714
2/28/2014,85641,221515
3/31/2014,85641,221750
4/30/2014,85641,221726
5/31/2014,85641,220847
6/30/2014,85641,220859
7/31/2014,85641,220903
8/31/2014,85641,221210
9/30/2014,85641,221568
10/31/2014,85641,221792
11/30/2014,85641,221767
12/31/2014,85641,221470
1/31/2015,85641,221804
2/28/2015,85641,221800
3/31/2015,85641,222843
4/30/2015,85641,223236
5/31/2015,85641,223879
6/30/2015,85641,223854
7/31/2015,85641,222786
8/31/2015,85641,221639
9/30/2015,85641,221413
10/31/2015,85641,222325
11/30/2015,85641,222832
12/31/2015,85641,223817
1/31/2016,85641,225020
2/29/2016,85641,226800
3/31/2016,85641,228201
4/30/2016,85641,228923
5/31/2016,85641,229993
6/30/2016,85641,229694
7/31/2016,85641,230913
8/31/2016,85641,231861
9/30/2016,85641,233486
10/31/2016,85641,234189
11/30/2016,85641,234970
12/31/2016,85641,235827
1/31/2017,85641,237302
2/28/2017,85641,238857
3/31/2017,85641,240366
4/30/2017,85641,240825
5/31/2017,85641,241556
6/30/2017,85641,242749
7/31/2017,85641,243654
8/31/2017,85641,244646
9/30/2017,85641,245753
10/31/2017,85641,246761
11/30/2017,85641,247728
12/31/2017,85641,248670
1/31/2018,85641,250219
2/28/2018,85641,251953
3/31/2018,85641,253773
4/30/2018,85641,255598
5/31/2018,85641,256967
6/30/2018,85641,257796
7/31/2018,85641,258739
8/31/2018,85641,259752
9/30/2018,85641,261652
10/31/2018,85641,263327
11/30/2018,85641,265011
12/31/2018,85641,265234
1/31/2019,85641,266530
2/28/2019,85641,267921
3/31/2019,85641,269120
4/30/2019,85641,269596
5/31/2019,85641,270017
6/30/2019,85641,270869
7/31/2019,85641,272035
8/31/2019,85641,272915
9/30/2019,85641,273860
10/31/2019,85641,274502
11/30/2019,85641,276070
12/31/2019,85641,278809
1/31/2020,85641,279944
2/29/2020,85641,280904
3/31/2020,85641,281739
4/30/2020,85641,284992
5/31/2020,85641,286860
6/30/2020,85641,288629
7/31/2020,85641,290382
8/31/2020,85641,293233
9/30/2020,85641,296892
10/31/2020,85641,300273
11/30/2020,85641,305609
12/31/2020,85641,310749
1/31/2021,85641,317025
2/28/2021,85641,322064
3/31/2021,85641,326129
4/30/2021,85641,330083
5/31/2021,85641,336625
6/30/2021,85641,347515
7/31/2021,85641,358850
8/31/2021,85641,368067
9/30/2021,85641,374477
10/31/2021,85641,380157
11/30/2021,85641,385442
12/31/2021,85641,388482
1/31/2022,85641,393763
2/28/2022,85641,399302
3/31/2022,85641,408226
4/30/2022,85641,415387
5/31/2022,85641,422242
6/30/2022,85641,427538
7/31/2022,85641,429137
1/31/2000,85756,104314
2/29/2000,85756,104275
3/31/2000,85756,104363
4/30/2000,85756,104638
5/31/2000,85756,105082
6/30/2000,85756,105294
7/31/2000,85756,105504
8/31/2000,85756,105517
9/30/2000,85756,105899
10/31/2000,85756,106473
11/30/2000,85756,107201
12/31/2000,85756,108237
1/31/2001,85756,108995
2/28/2001,85756,109936
3/31/2001,85756,110467
4/30/2001,85756,110824
5/31/2001,85756,111075
6/30/2001,85756,111414
7/31/2001,85756,111952
8/31/2001,85756,112422
9/30/2001,85756,112913
10/31/2001,85756,113483
11/30/2001,85756,114125
12/31/2001,85756,114942
1/31/2002,85756,115626
2/28/2002,85756,116247
3/31/2002,85756,116774
4/30/2002,85756,117651
5/31/2002,85756,119207
6/30/2002,85756,120321
7/31/2002,85756,121090
8/31/2002,85756,121102
9/30/2002,85756,121425
10/31/2002,85756,122254
11/30/2002,85756,123015
12/31/2002,85756,123666
1/31/2003,85756,123894
2/28/2003,85756,124109
3/31/2003,85756,124456
4/30/2003,85756,124610
5/31/2003,85756,125255
6/30/2003,85756,126156
7/31/2003,85756,127502
8/31/2003,85756,128835
9/30/2003,85756,129809
10/31/2003,85756,130594
11/30/2003,85756,131000
12/31/2003,85756,131621
1/31/2004,85756,132019
2/29/2004,85756,132637
3/31/2004,85756,133115
4/30/2004,85756,134304
5/31/2004,85756,135700
6/30/2004,85756,137743
7/31/2004,85756,139563
8/31/2004,85756,141440
9/30/2004,85756,143286
10/31/2004,85756,145016
11/30/2004,85756,146695
12/31/2004,85756,148805
1/31/2005,85756,150966
2/28/2005,85756,153807
3/31/2005,85756,156452
4/30/2005,85756,160365
5/31/2005,85756,165028
6/30/2005,85756,169595
7/31/2005,85756,174945
8/31/2005,85756,178533
9/30/2005,85756,182352
10/31/2005,85756,185182
11/30/2005,85756,187378
12/31/2005,85756,188484
1/31/2006,85756,186996
2/28/2006,85756,187844
3/31/2006,85756,190606
4/30/2006,85756,193733
5/31/2006,85756,195856
6/30/2006,85756,196744
7/31/2006,85756,198045
8/31/2006,85756,199635
9/30/2006,85756,200319
10/31/2006,85756,200186
11/30/2006,85756,200228
12/31/2006,85756,199843
1/31/2007,85756,200481
2/28/2007,85756,200430
3/31/2007,85756,201207
4/30/2007,85756,201799
5/31/2007,85756,201640
6/30/2007,85756,200991
7/31/2007,85756,200165
8/31/2007,85756,199356
9/30/2007,85756,197357
10/31/2007,85756,195722
11/30/2007,85756,192996
12/31/2007,85756,192218
1/31/2008,85756,190636
2/29/2008,85756,187757
3/31/2008,85756,183879
4/30/2008,85756,180366
5/31/2008,85756,179482
6/30/2008,85756,177644
7/31/2008,85756,175508
8/31/2008,85756,172125
9/30/2008,85756,168720
10/31/2008,85756,165467
11/30/2008,85756,163090
12/31/2008,85756,161191
1/31/2009,85756,160242
2/28/2009,85756,159487
3/31/2009,85756,157709
4/30/2009,85756,155366
5/31/2009,85756,151601
6/30/2009,85756,148378
7/31/2009,85756,144970
8/31/2009,85756,141710
9/30/2009,85756,139141
10/31/2009,85756,137026
11/30/2009,85756,135555
12/31/2009,85756,134451
1/31/2010,85756,133070
2/28/2010,85756,131697
3/31/2010,85756,130076
4/30/2010,85756,129169
5/31/2010,85756,127970
6/30/2010,85756,126995
7/31/2010,85756,125255
8/31/2010,85756,124226
9/30/2010,85756,123155
10/31/2010,85756,121808
11/30/2010,85756,120375
12/31/2010,85756,119358
1/31/2011,85756,119200
2/28/2011,85756,118158
3/31/2011,85756,116858
4/30/2011,85756,114794
5/31/2011,85756,112840
6/30/2011,85756,110682
7/31/2011,85756,108174
8/31/2011,85756,106584
9/30/2011,85756,105079
10/31/2011,85756,104340
11/30/2011,85756,103585
12/31/2011,85756,102558
1/31/2012,85756,101954
2/29/2012,85756,102072
3/31/2012,85756,102739
4/30/2012,85756,102878
5/31/2012,85756,102510
6/30/2012,85756,102635
7/31/2012,85756,103354
8/31/2012,85756,104288
9/30/2012,85756,105652
10/31/2012,85756,106665
11/30/2012,85756,108012
12/31/2012,85756,108925
1/31/2013,85756,110132
2/28/2013,85756,110587
3/31/2013,85756,111031
4/30/2013,85756,111654
5/31/2013,85756,113099
6/30/2013,85756,115125
7/31/2013,85756,117152
8/31/2013,85756,118964
9/30/2013,85756,120754
10/31/2013,85756,123074
11/30/2013,85756,124804
12/31/2013,85756,126473
1/31/2014,85756,127812
2/28/2014,85756,130205
3/31/2014,85756,131251
4/30/2014,85756,131990
5/31/2014,85756,132192
6/30/2014,85756,132993
7/31/2014,85756,133865
8/31/2014,85756,134716
9/30/2014,85756,135636
10/31/2014,85756,136466
11/30/2014,85756,137225
12/31/2014,85756,137163
1/31/2015,85756,137008
2/28/2015,85756,136718
3/31/2015,85756,137730
4/30/2015,85756,138683
5/31/2015,85756,139466
6/30/2015,85756,139849
7/31/2015,85756,139558
8/31/2015,85756,139514
9/30/2015,85756,139812
10/31/2015,85756,140443
11/30/2015,85756,140489
12/31/2015,85756,140784
1/31/2016,85756,141313
2/29/2016,85756,142311
3/31/2016,85756,143155
4/30/2016,85756,143718
5/31/2016,85756,144358
6/30/2016,85756,144234
7/31/2016,85756,145198
8/31/2016,85756,146503
9/30/2016,85756,147904
10/31/2016,85756,148902
11/30/2016,85756,149812
12/31/2016,85756,151038
1/31/2017,85756,152090
2/28/2017,85756,152880
3/31/2017,85756,153661
4/30/2017,85756,154371
5/31/2017,85756,155460
6/30/2017,85756,156651
7/31/2017,85756,157878
8/31/2017,85756,159463
9/30/2017,85756,161125
10/31/2017,85756,162645
11/30/2017,85756,163569
12/31/2017,85756,164323
1/31/2018,85756,164736
2/28/2018,85756,165524
3/31/2018,85756,166720
4/30/2018,85756,168312
5/31/2018,85756,169663
6/30/2018,85756,170424
7/31/2018,85756,171257
8/31/2018,85756,171922
9/30/2018,85756,173197
10/31/2018,85756,174160
11/30/2018,85756,175209
12/31/2018,85756,175279
1/31/2019,85756,176123
2/28/2019,85756,176982
3/31/2019,85756,177808
4/30/2019,85756,178796
5/31/2019,85756,179693
6/30/2019,85756,180939
7/31/2019,85756,181937
8/31/2019,85756,183002
9/30/2019,85756,183980
10/31/2019,85756,184607
11/30/2019,85756,185779
12/31/2019,85756,187890
1/31/2020,85756,189065
2/29/2020,85756,190036
3/31/2020,85756,190881
4/30/2020,85756,193574
5/31/2020,85756,195295
6/30/2020,85756,196944
7/31/2020,85756,198293
8/31/2020,85756,200525
9/30/2020,85756,202762
10/31/2020,85756,204787
11/30/2020,85756,209401
12/31/2020,85756,214739
1/31/2021,85756,220990
2/28/2021,85756,225011
3/31/2021,85756,227896
4/30/2021,85756,230651
5/31/2021,85756,234829
6/30/2021,85756,242033
7/31/2021,85756,249503
8/31/2021,85756,256174
9/30/2021,85756,260883
10/31/2021,85756,265076
11/30/2021,85756,268694
12/31/2021,85756,271097
1/31/2022,85756,275236
2/28/2022,85756,279653
3/31/2022,85756,286035
4/30/2022,85756,291545
5/31/2022,85756,297160
6/30/2022,85756,302802
7/31/2022,85756,305438
1/31/2000,85747,139547
2/29/2000,85747,139908
3/31/2000,85747,140271
4/30/2000,85747,140710
5/31/2000,85747,141141
6/30/2000,85747,141342
7/31/2000,85747,141690
8/31/2000,85747,142147
9/30/2000,85747,142761
10/31/2000,85747,143510
11/30/2000,85747,144000
12/31/2000,85747,144592
1/31/2001,85747,145039
2/28/2001,85747,145564
3/31/2001,85747,145960
4/30/2001,85747,146631
5/31/2001,85747,147329
6/30/2001,85747,148200
7/31/2001,85747,148976
8/31/2001,85747,149733
9/30/2001,85747,150394
10/31/2001,85747,151139
11/30/2001,85747,151833
12/31/2001,85747,152632
1/31/2002,85747,153337
2/28/2002,85747,154101
3/31/2002,85747,154768
4/30/2002,85747,155382
5/31/2002,85747,156287
6/30/2002,85747,157423
7/31/2002,85747,158698
8/31/2002,85747,159744
9/30/2002,85747,160647
10/31/2002,85747,161840
11/30/2002,85747,162782
12/31/2002,85747,163753
1/31/2003,85747,164158
2/28/2003,85747,164941
3/31/2003,85747,165583
4/30/2003,85747,166545
5/31/2003,85747,167467
6/30/2003,85747,168510
7/31/2003,85747,169643
8/31/2003,85747,170740
9/30/2003,85747,171819
10/31/2003,85747,172835
11/30/2003,85747,173468
12/31/2003,85747,174251
1/31/2004,85747,175068
2/29/2004,85747,176553
3/31/2004,85747,177955
4/30/2004,85747,179717
5/31/2004,85747,181728
6/30/2004,85747,184354
7/31/2004,85747,186783
8/31/2004,85747,189058
9/30/2004,85747,191382
10/31/2004,85747,193864
11/30/2004,85747,196291
12/31/2004,85747,198499
1/31/2005,85747,200714
2/28/2005,85747,203458
3/31/2005,85747,207119
4/30/2005,85747,212754
5/31/2005,85747,220031
6/30/2005,85747,227891
7/31/2005,85747,236881
8/31/2005,85747,243549
9/30/2005,85747,249806
10/31/2005,85747,254244
11/30/2005,85747,258657
12/31/2005,85747,262399
1/31/2006,85747,262649
2/28/2006,85747,264757
3/31/2006,85747,268448
4/30/2006,85747,272303
5/31/2006,85747,275095
6/30/2006,85747,275326
7/31/2006,85747,275547
8/31/2006,85747,276112
9/30/2006,85747,275456
10/31/2006,85747,273191
11/30/2006,85747,271254
12/31/2006,85747,268870
1/31/2007,85747,268370
2/28/2007,85747,266487
3/31/2007,85747,266279
4/30/2007,85747,266207
5/31/2007,85747,264873
6/30/2007,85747,262522
7/31/2007,85747,260245
8/31/2007,85747,258075
9/30/2007,85747,254862
10/31/2007,85747,252284
11/30/2007,85747,248848
12/31/2007,85747,247568
1/31/2008,85747,245380
2/29/2008,85747,241578
3/31/2008,85747,237224
4/30/2008,85747,233070
5/31/2008,85747,231905
6/30/2008,85747,229735
7/31/2008,85747,227946
8/31/2008,85747,224565
9/30/2008,85747,222246
10/31/2008,85747,219674
11/30/2008,85747,218312
12/31/2008,85747,216108
1/31/2009,85747,214217
2/28/2009,85747,212546
3/31/2009,85747,209719
4/30/2009,85747,206883
5/31/2009,85747,203904
6/30/2009,85747,202012
7/31/2009,85747,200188
8/31/2009,85747,198355
9/30/2009,85747,196546
10/31/2009,85747,195967
11/30/2009,85747,195412
12/31/2009,85747,195705
1/31/2010,85747,194336
2/28/2010,85747,193499
3/31/2010,85747,193194
4/30/2010,85747,194067
5/31/2010,85747,193563
6/30/2010,85747,191980
7/31/2010,85747,189637
8/31/2010,85747,188452
9/30/2010,85747,186878
10/31/2010,85747,184453
11/30/2010,85747,181449
12/31/2010,85747,179538
1/31/2011,85747,179321
2/28/2011,85747,177523
3/31/2011,85747,175178
4/30/2011,85747,171617
5/31/2011,85747,168973
6/30/2011,85747,165833
7/31/2011,85747,162196
8/31/2011,85747,159347
9/30/2011,85747,157308
10/31/2011,85747,156097
11/30/2011,85747,154965
12/31/2011,85747,153789
1/31/2012,85747,153148
2/29/2012,85747,153739
3/31/2012,85747,154766
4/30/2012,85747,155812
5/31/2012,85747,156463
6/30/2012,85747,157439
7/31/2012,85747,159286
8/31/2012,85747,161041
9/30/2012,85747,163251
10/31/2012,85747,164269
11/30/2012,85747,165607
12/31/2012,85747,166331
1/31/2013,85747,167456
2/28/2013,85747,167909
3/31/2013,85747,168471
4/30/2013,85747,169629
5/31/2013,85747,171591
6/30/2013,85747,173896
7/31/2013,85747,175881
8/31/2013,85747,177481
9/30/2013,85747,179184
10/31/2013,85747,181170
11/30/2013,85747,182489
12/31/2013,85747,183640
1/31/2014,85747,184640
2/28/2014,85747,186802
3/31/2014,85747,187467
4/30/2014,85747,187813
5/31/2014,85747,187544
6/30/2014,85747,188247
7/31/2014,85747,188984
8/31/2014,85747,189736
9/30/2014,85747,189765
10/31/2014,85747,189432
11/30/2014,85747,189215
12/31/2014,85747,188838
1/31/2015,85747,188623
2/28/2015,85747,187876
3/31/2015,85747,188157
4/30/2015,85747,188627
5/31/2015,85747,189142
6/30/2015,85747,189111
7/31/2015,85747,188090
8/31/2015,85747,187298
9/30/2015,85747,187092
10/31/2015,85747,187602
11/30/2015,85747,187543
12/31/2015,85747,187759
1/31/2016,85747,188182
2/29/2016,85747,188989
3/31/2016,85747,189621
4/30/2016,85747,189958
5/31/2016,85747,190526
6/30/2016,85747,190438
7/31/2016,85747,191639
8/31/2016,85747,193065
9/30/2016,85747,194400
10/31/2016,85747,194943
11/30/2016,85747,195442
12/31/2016,85747,196312
1/31/2017,85747,197773
2/28/2017,85747,199223
3/31/2017,85747,200834
4/30/2017,85747,201786
5/31/2017,85747,202816
6/30/2017,85747,204347
7/31/2017,85747,205519
8/31/2017,85747,206880
9/30/2017,85747,208009
10/31/2017,85747,208930
11/30/2017,85747,209762
12/31/2017,85747,210561
1/31/2018,85747,211479
2/28/2018,85747,212376
3/31/2018,85747,213417
4/30/2018,85747,214853
5/31/2018,85747,216253
6/30/2018,85747,217456
7/31/2018,85747,218586
8/31/2018,85747,219608
9/30/2018,85747,221159
10/31/2018,85747,222731
11/30/2018,85747,224267
12/31/2018,85747,224471
1/31/2019,85747,225591
2/28/2019,85747,226763
3/31/2019,85747,227688
4/30/2019,85747,228065
5/31/2019,85747,228372
6/30/2019,85747,229571
7/31/2019,85747,230760
